listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Mock_Group_Therapy_Session_Substance_Abuse_clip0021,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip5.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.csv,-0.26
Mock_Group_Therapy_Session_Substance_Abuse_clip0022,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0022/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.csv,-0.11333333333333336
Mock_Group_Therapy_Session_Substance_Abuse_clip0023,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip2.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.csv,0.13333333333333333
Mock_Group_Therapy_Session_Substance_Abuse_clip0023,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.csv,-0.08333333333333326
Mock_Group_Therapy_Session_Substance_Abuse_clip0023,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip5.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0023/Mock_Group_Therapy_Session_Substance_Abuse31_clip4.csv,0.013333333333333275
Mock_Group_Therapy_Session_Substance_Abuse_clip0024,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.csv,-0.08333333333333333
Mock_Group_Therapy_Session_Substance_Abuse_clip0024,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip4.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.csv,0.1333333333333333
Mock_Group_Therapy_Session_Substance_Abuse_clip0024,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip5.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0024/Mock_Group_Therapy_Session_Substance_Abuse38_clip2.csv,0.019999999999999938
Mock_Group_Therapy_Session_Substance_Abuse_clip0025,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0025/Mock_Group_Therapy_Session_Substance_Abuse39_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0025/Mock_Group_Therapy_Session_Substance_Abuse39_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0025/Mock_Group_Therapy_Session_Substance_Abuse39_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0025/Mock_Group_Therapy_Session_Substance_Abuse39_clip2.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0025/Mock_Group_Therapy_Session_Substance_Abuse39_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0025/Mock_Group_Therapy_Session_Substance_Abuse39_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0025/Mock_Group_Therapy_Session_Substance_Abuse39_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0025/Mock_Group_Therapy_Session_Substance_Abuse39_clip3.csv,0.08333333333333329
Mock_Group_Therapy_Session_Substance_Abuse_clip0026,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip1.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip1.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip1.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip1.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.csv,-1.9428902930940238e-17
Mock_Group_Therapy_Session_Substance_Abuse_clip0026,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.csv,-0.030000000000000006
Mock_Group_Therapy_Session_Substance_Abuse_clip0026,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip5.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0026/Mock_Group_Therapy_Session_Substance_Abuse41_clip2.csv,-2.7755575615628914e-17
PCA_Support_Group_Webina-9th_December_2022_clip0001,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip1.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip1.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip1.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip1.csv,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.csv,0.0333333333333333
PCA_Support_Group_Webina-9th_December_2022_clip0001,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip2.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip2.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip2.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip2.csv,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.csv,-0.1
PCA_Support_Group_Webina-9th_December_2022_clip0001,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip3.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip3.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip3.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip3.csv,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.csv,0.07333333333333332
PCA_Support_Group_Webina-9th_December_2022_clip0001,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip5.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip5.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip5.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip5.csv,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0001/PCA_Support_Group_Webina-9th_December_2022107_clip4.csv,-0.27999999999999997
PCA_Support_Group_Webina-9th_December_2022_clip0002,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip1.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip1.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip1.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip1.csv,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip5.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip5.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip5.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip5.csv,0.1333333333333333
PCA_Support_Group_Webina-9th_December_2022_clip0002,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip2.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip2.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip2.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip2.csv,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip5.mp4,data/engagement/text/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip5.txt,data/engagement/audio/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip5.wav,data/engagement/featopenface/PCA_Support_Group_Webina-9th_December_2022/clip0002/PCA_Support_Group_Webina-9th_December_2022116_clip5.csv,-0.03333333333333334
