listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Stroke_Buddies_Support_Group_Meeting_#5_clip0010,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0010/Stroke_Buddies_Support_Group_Meeting_#59_clip1.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0010/Stroke_Buddies_Support_Group_Meeting_#59_clip1.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0010/Stroke_Buddies_Support_Group_Meeting_#59_clip1.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0010/Stroke_Buddies_Support_Group_Meeting_#59_clip1.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0010/Stroke_Buddies_Support_Group_Meeting_#59_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0010/Stroke_Buddies_Support_Group_Meeting_#59_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0010/Stroke_Buddies_Support_Group_Meeting_#59_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0010/Stroke_Buddies_Support_Group_Meeting_#59_clip2.csv,-0.2266666666666666
Stroke_Buddies_Support_Group_Meeting_#5_clip0012,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip1.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip1.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip1.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip1.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.csv,0.0866666666666666
Stroke_Buddies_Support_Group_Meeting_#5_clip0012,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip2.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.csv,0.12
Stroke_Buddies_Support_Group_Meeting_#5_clip0012,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip3.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip3.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip3.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip3.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0012/Stroke_Buddies_Support_Group_Meeting_#514_clip4.csv,-0.0366666666666666
Stroke_Buddies_Support_Group_Meeting_#5_clip0013,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip1.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip1.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip1.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip1.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0013/Stroke_Buddies_Support_Group_Meeting_#514_clip2.csv,0.0333333333333333
Stroke_Buddies_Support_Group_Meeting_#5_clip0014,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0014/Stroke_Buddies_Support_Group_Meeting_#514_clip1.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0014/Stroke_Buddies_Support_Group_Meeting_#514_clip1.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0014/Stroke_Buddies_Support_Group_Meeting_#514_clip1.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0014/Stroke_Buddies_Support_Group_Meeting_#514_clip1.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0014/Stroke_Buddies_Support_Group_Meeting_#514_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0014/Stroke_Buddies_Support_Group_Meeting_#514_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0014/Stroke_Buddies_Support_Group_Meeting_#514_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0014/Stroke_Buddies_Support_Group_Meeting_#514_clip2.csv,-0.1599999999999999
Stroke_Buddies_Support_Group_Meeting_#5_clip0015,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip1.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip1.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip1.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip1.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip2.csv,-0.2433333333333332
Stroke_Buddies_Support_Group_Meeting_#5_clip0015,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip3.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip3.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip3.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip3.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0015/Stroke_Buddies_Support_Group_Meeting_#516_clip2.csv,-0.0999999999999999
Stroke_Buddies_Support_Group_Meeting_#5_clip0016,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip3.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip3.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip3.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip3.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip2.csv,0.0166666666666666
Stroke_Buddies_Support_Group_Meeting_#5_clip0016,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip4.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip4.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip4.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip4.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0016/Stroke_Buddies_Support_Group_Meeting_#516_clip2.csv,-0.1533333333333333
Stroke_Buddies_Support_Group_Meeting_#5_clip0017,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip1.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip1.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip1.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip1.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,-1.1102230246251566e-17
Stroke_Buddies_Support_Group_Meeting_#5_clip0017,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip3.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip3.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip3.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip3.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,-0.0266666666666666
Stroke_Buddies_Support_Group_Meeting_#5_clip0017,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip4.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip4.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip4.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip4.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0017/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,0.0266666666666666
Stroke_Buddies_Support_Group_Meeting_#5_clip0018,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip1.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip1.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip1.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip1.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,-0.2133333333333333
Stroke_Buddies_Support_Group_Meeting_#5_clip0018,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip4.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip4.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip4.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip4.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0018/Stroke_Buddies_Support_Group_Meeting_#518_clip2.csv,0.1099999999999999
Stroke_Buddies_Support_Group_Meeting_#5_clip0020,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0020/Stroke_Buddies_Support_Group_Meeting_#520_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0020/Stroke_Buddies_Support_Group_Meeting_#520_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0020/Stroke_Buddies_Support_Group_Meeting_#520_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0020/Stroke_Buddies_Support_Group_Meeting_#520_clip2.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0020/Stroke_Buddies_Support_Group_Meeting_#520_clip4.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0020/Stroke_Buddies_Support_Group_Meeting_#520_clip4.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0020/Stroke_Buddies_Support_Group_Meeting_#520_clip4.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0020/Stroke_Buddies_Support_Group_Meeting_#520_clip4.csv,0.0666666666666666
Stroke_Buddies_Support_Group_Meeting_#5_clip0021,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0021/Stroke_Buddies_Support_Group_Meeting_#523_clip3.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0021/Stroke_Buddies_Support_Group_Meeting_#523_clip3.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0021/Stroke_Buddies_Support_Group_Meeting_#523_clip3.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0021/Stroke_Buddies_Support_Group_Meeting_#523_clip3.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0021/Stroke_Buddies_Support_Group_Meeting_#523_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0021/Stroke_Buddies_Support_Group_Meeting_#523_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0021/Stroke_Buddies_Support_Group_Meeting_#523_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0021/Stroke_Buddies_Support_Group_Meeting_#523_clip2.csv,-0.0966666666666666
Stroke_Buddies_Support_Group_Meeting_#5_clip0022,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip3.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip3.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip3.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip3.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip2.csv,-0.0133333333333333
Stroke_Buddies_Support_Group_Meeting_#5_clip0023,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0023/Stroke_Buddies_Support_Group_Meeting_#524_clip3.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0023/Stroke_Buddies_Support_Group_Meeting_#524_clip3.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0023/Stroke_Buddies_Support_Group_Meeting_#524_clip3.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0023/Stroke_Buddies_Support_Group_Meeting_#524_clip3.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0023/Stroke_Buddies_Support_Group_Meeting_#524_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0023/Stroke_Buddies_Support_Group_Meeting_#524_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0023/Stroke_Buddies_Support_Group_Meeting_#524_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0023/Stroke_Buddies_Support_Group_Meeting_#524_clip2.csv,-0.0733333333333333
Stroke_Buddies_Support_Group_Meeting_#5_clip0024,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0024/Stroke_Buddies_Support_Group_Meeting_#524_clip3.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0024/Stroke_Buddies_Support_Group_Meeting_#524_clip3.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0024/Stroke_Buddies_Support_Group_Meeting_#524_clip3.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0024/Stroke_Buddies_Support_Group_Meeting_#524_clip3.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0024/Stroke_Buddies_Support_Group_Meeting_#524_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0024/Stroke_Buddies_Support_Group_Meeting_#524_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0024/Stroke_Buddies_Support_Group_Meeting_#524_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0024/Stroke_Buddies_Support_Group_Meeting_#524_clip2.csv,0.0233333333333332
Stroke_Buddies_Support_Group_Meeting_#5_clip0025,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0025/Stroke_Buddies_Support_Group_Meeting_#527_clip1.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0025/Stroke_Buddies_Support_Group_Meeting_#527_clip1.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0025/Stroke_Buddies_Support_Group_Meeting_#527_clip1.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0025/Stroke_Buddies_Support_Group_Meeting_#527_clip1.csv,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0025/Stroke_Buddies_Support_Group_Meeting_#527_clip2.csv,data/engagement/text/Stroke_Buddies_Support_Group_Meeting_#5/clip0025/Stroke_Buddies_Support_Group_Meeting_#527_clip2.txt,features/audio/Stroke_Buddies_Support_Group_Meeting_#5/clip0025/Stroke_Buddies_Support_Group_Meeting_#527_clip2.pt,data/engagement/featopenface/Stroke_Buddies_Support_Group_Meeting_#5/clip0025/Stroke_Buddies_Support_Group_Meeting_#527_clip2.csv,-0.0366666666666666
